iShares Russell 1000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,13-Apr-26,,,,,,,,,,,,,
Inception Date,15-May-00,,,,,,,,,,,,,
Shares Outstanding,"119,200,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
ZTS,ZOETIS INC CLASS A,Health Care,Equity,"37,527,521.68",0.08,"37,527,521.68","312,521.00",120.08,United States,NYSE,USD,1,USD,-
AFL,AFLAC INC,Financials,Equity,"37,407,885.48",0.08,"37,407,885.48","333,582.00",112.14,United States,NYSE,USD,1,USD,-
FAST,FASTENAL,Industrials,Equity,"37,325,809.20",0.08,"37,325,809.20","814,974.00",45.8,United States,NASDAQ,USD,1,USD,-
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"37,226,589.44",0.08,"37,226,589.44","495,232.00",75.17,United States,NASDAQ,USD,1,USD,-
ETR,ENTERGY CORP,Utilities,Equity,"36,638,149.73",0.08,"36,638,149.73","317,681.00",115.33,United States,NYSE,USD,1,USD,-
EA,ELECTRONIC ARTS INC,Communication,Equity,"36,219,956.16",0.08,"36,219,956.16","178,811.00",202.56,United States,NASDAQ,USD,1,USD,-
TRGP,TARGA RESOURCES CORP,Energy,Equity,"36,149,374.53",0.08,"36,149,374.53","150,303.00",240.51,United States,NYSE,USD,1,USD,-
CAH,CARDINAL HEALTH INC,Health Care,Equity,"36,098,325.56",0.08,"36,098,325.56","168,542.00",214.18,United States,NYSE,USD,1,USD,-
GWW,WW GRAINGER INC,Industrials,Equity,"35,934,790.44",0.08,"35,934,790.44","30,934.00","1,161.66",United States,NYSE,USD,1,USD,-
CARR,CARRIER GLOBAL CORP,Industrials,Equity,"35,735,098.56",0.08,"35,735,098.56","555,583.00",64.32,United States,NYSE,USD,1,USD,-
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"35,590,455.11",0.08,"35,590,455.11","829,421.00",42.91,United States,NYSE,USD,1,USD,-
NU,NU HOLDINGS CLASS A,Financials,Equity,"35,324,682.25",0.08,"35,324,682.25","2,362,855.00",14.95,Brazil,NYSE,USD,1,USD,-
URI,UNITED RENTALS INC,Industrials,Equity,"34,997,778.88",0.08,"34,997,778.88","44,896.00",779.53,United States,NYSE,USD,1,USD,-
FERG,FERGUSON ENTERPRISES INC,Industrials,Equity,"34,926,157.65",0.08,"34,926,157.65","135,137.00",258.45,United States,NYSE,USD,1,USD,-
EXC,EXELON CORP,Utilities,Equity,"34,579,596.60",0.08,"34,579,596.60","718,164.00",48.15,United States,NASDAQ,USD,1,USD,-
FTNT,FORTINET INC,Information Technology,Equity,"34,535,993.92",0.08,"34,535,993.92","438,608.00",78.74,United States,NASDAQ,USD,1,USD,-
CVNA,CARVANA CLASS A,Consumer Discretionary,Equity,"34,377,468.49",0.08,"34,377,468.49","95,687.00",359.27,United States,NYSE,USD,1,USD,-
ADSK,AUTODESK INC,Information Technology,Equity,"34,314,494.08",0.08,"34,314,494.08","151,072.00",227.14,United States,NASDAQ,USD,1,USD,-
XEL,XCEL ENERGY INC,Utilities,Equity,"33,882,643.80",0.08,"33,882,643.80","421,164.00",80.45,United States,NASDAQ,USD,1,USD,-
F,FORD MOTOR CO,Consumer Discretionary,Equity,"33,490,111.36",0.07,"33,490,111.36","2,754,121.00",12.16,United States,NYSE,USD,1,USD,-
PSA,PUBLIC STORAGE REIT,Real Estate,Equity,"33,141,027.48",0.07,"33,141,027.48","111,876.00",296.23,United States,NYSE,USD,1,USD,-
USD,USD CASH,Cash and/or Derivatives,Cash,"33,087,889.77",0.07,"33,087,889.77","33,087,890.00",100,United States,-,USD,1,USD,-
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,Equity,"32,623,044.60",0.07,"32,623,044.60","296,708.00",109.95,United States,NYSE,USD,1,USD,-
ROK,ROCKWELL AUTOMATION INC,Industrials,Equity,"32,611,389.94",0.07,"32,611,389.94","79,973.00",407.78,United States,NYSE,USD,1,USD,-
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,Equity,"32,450,528.64",0.07,"32,450,528.64","120,616.00",269.04,United States,NYSE,USD,1,USD,-
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,"32,335,716.00",0.07,"32,335,716.00","56,334.00",574,United States,NASDAQ,USD,1,USD,-
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,Equity,"32,227,606.77",0.07,"32,227,606.77","931,703.00",34.59,United States,NYSE,USD,1,USD,-
YUM,YUM BRANDS INC,Consumer Discretionary,Equity,"31,973,955.81",0.07,"31,973,955.81","198,067.00",161.43,United States,NYSE,USD,1,USD,-
EW,EDWARDS LIFESCIENCES CORP,Health Care,Equity,"31,930,065.72",0.07,"31,930,065.72","408,731.00",78.12,United States,NYSE,USD,1,USD,-
FITB,FIFTH THIRD BANCORP,Financials,Equity,"31,809,482.88",0.07,"31,809,482.88","638,232.00",49.84,United States,NASDAQ,USD,1,USD,-
PYPL,PAYPAL HOLDINGS INC,Financials,Equity,"31,746,514.57",0.07,"31,746,514.57","668,207.00",47.51,United States,NASDAQ,USD,1,USD,-
BDX,BECTON DICKINSON,Health Care,Equity,"31,611,042.54",0.07,"31,611,042.54","203,378.00",155.43,United States,NYSE,USD,1,USD,-
SNOW,SNOWFLAKE INC,Information Technology,Equity,"31,548,145.12",0.07,"31,548,145.12","235,013.00",134.24,United States,NYSE,USD,1,USD,-
EBAY,EBAY INC,Consumer Discretionary,Equity,"31,376,395.70",0.07,"31,376,395.70","319,678.00",98.15,United States,NASDAQ,USD,1,USD,-
DAL,DELTA AIR LINES INC,Industrials,Equity,"31,023,632.70",0.07,"31,023,632.70","462,694.00",67.05,United States,NYSE,USD,1,USD,-
NUE,NUCOR CORP,Materials,Equity,"31,004,406.55",0.07,"31,004,406.55","163,465.00",189.67,United States,NYSE,USD,1,USD,-
RSG,REPUBLIC SERVICES INC,Industrials,Equity,"30,722,547.24",0.07,"30,722,547.24","143,913.00",213.48,United States,NYSE,USD,1,USD,-
CBRE,CBRE GROUP INC CLASS A,Real Estate,Equity,"30,611,352.82",0.07,"30,611,352.82","209,753.00",145.94,United States,NYSE,USD,1,USD,-
GRMN,GARMIN LTD,Consumer Discretionary,Equity,"30,062,240.10",0.07,"30,062,240.10","114,930.00",261.57,United States,NYSE,USD,1,USD,-
AMP,AMERIPRISE FINANCE INC,Financials,Equity,"29,970,251.60",0.07,"29,970,251.60","65,860.00",455.06,United States,NYSE,USD,1,USD,-
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,Equity,"29,865,438.00",0.07,"29,865,438.00","89,686.00",333,United States,NASDAQ,USD,1,USD,-
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,Equity,"29,754,175.51",0.07,"29,754,175.51","382,297.00",77.83,United States,NYSE,USD,1,USD,-
MET,METLIFE INC,Financials,Equity,"29,632,154.88",0.07,"29,632,154.88","393,208.00",75.36,United States,NYSE,USD,1,USD,-
MSTR,STRATEGY INC CLASS A,Information Technology,Equity,"29,255,927.88",0.07,"29,255,927.88","221,033.00",132.36,United States,NASDAQ,USD,1,USD,-
OXY,OCCIDENTAL PETROLEUM CORP,Energy,Equity,"28,924,911.40",0.06,"28,924,911.40","498,190.00",58.06,United States,NYSE,USD,1,USD,-
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Equity,"28,730,610.64",0.06,"28,730,610.64","353,564.00",81.26,United States,NYSE,USD,1,USD,-
ED,CONSOLIDATED EDISON INC,Utilities,Equity,"28,667,672.57",0.06,"28,667,672.57","256,213.00",111.89,United States,NYSE,USD,1,USD,-
KR,KROGER,Consumer Staples,Equity,"27,999,991.49",0.06,"27,999,991.49","411,583.00",68.03,United States,NYSE,USD,1,USD,-
VTR,VENTAS REIT INC,Real Estate,Equity,"27,972,207.85",0.06,"27,972,207.85","331,385.00",84.41,United States,NYSE,USD,1,USD,-
MSCI,MSCI INC,Financials,Equity,"27,960,306.00",0.06,"27,960,306.00","50,584.00",552.75,United States,NYSE,USD,1,USD,-
STT,STATE STREET CORP,Financials,Equity,"27,922,082.44",0.06,"27,922,082.44","197,162.00",141.62,United States,NYSE,USD,1,USD,-
VMC,VULCAN MATERIALS,Materials,Equity,"27,797,788.20",0.06,"27,797,788.20","93,548.00",297.15,United States,NYSE,USD,1,USD,-
PCG,PG&E CORP,Utilities,Equity,"27,669,308.62",0.06,"27,669,308.62","1,559,713.00",17.74,United States,NYSE,USD,1,USD,-
NDAQ,NASDAQ INC,Financials,Equity,"27,604,183.00",0.06,"27,604,183.00","320,420.00",86.15,United States,NASDAQ,USD,1,USD,-
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Equity,"27,598,092.95",0.06,"27,598,092.95","375,229.00",73.55,United States,NASDAQ,USD,1,USD,-
HIG,HARTFORD INSURANCE GROUP INC,Financials,Equity,"27,586,898.69",0.06,"27,586,898.69","198,367.00",139.07,United States,NYSE,USD,1,USD,-
COIN,COINBASE GLOBAL INC CLASS A,Financials,Equity,"27,528,442.37",0.06,"27,528,442.37","157,729.00",174.53,United States,NASDAQ,USD,1,USD,-
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Equity,"27,283,827.78",0.06,"27,283,827.78","131,406.00",207.63,United States,NASDAQ,USD,1,USD,-
ROP,ROPER TECHNOLOGIES INC,Information Technology,Equity,"27,118,591.35",0.06,"27,118,591.35","76,101.00",356.35,United States,NASDAQ,USD,1,USD,-
DHI,D R HORTON INC,Consumer Discretionary,Equity,"26,863,854.24",0.06,"26,863,854.24","186,128.00",144.33,United States,NYSE,USD,1,USD,-
MLM,MARTIN MARIETTA MATERIALS INC,Materials,Equity,"26,851,167.14",0.06,"26,851,167.14","42,266.00",635.29,United States,NYSE,USD,1,USD,-
WEC,WEC ENERGY GROUP INC,Utilities,Equity,"26,802,338.08",0.06,"26,802,338.08","230,419.00",116.32,United States,NYSE,USD,1,USD,-
CCI,CROWN CASTLE INC,Real Estate,Equity,"26,641,516.44",0.06,"26,641,516.44","305,943.00",87.08,United States,NYSE,USD,1,USD,-
FANG,DIAMONDBACK ENERGY INC,Energy,Equity,"26,366,213.00",0.06,"26,366,213.00","139,430.00",189.1,United States,NASDAQ,USD,1,USD,-
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,Equity,"25,910,400.72",0.06,"25,910,400.72","128,677.00",201.36,United States,NASDAQ,USD,1,USD,-
EME,EMCOR GROUP INC,Industrials,Equity,"25,334,454.32",0.06,"25,334,454.32","31,192.00",812.21,United States,NYSE,USD,1,USD,-
RBLX,ROBLOX CORP CLASS A,Communication,Equity,"25,312,163.40",0.06,"25,312,163.40","438,990.00",57.66,United States,NYSE,USD,1,USD,-
SYY,SYSCO CORP,Consumer Staples,Equity,"24,883,198.48",0.06,"24,883,198.48","339,193.00",73.36,United States,NYSE,USD,1,USD,-
NRG,NRG ENERGY INC,Utilities,Equity,"24,700,632.32",0.06,"24,700,632.32","145,093.00",170.24,United States,NYSE,USD,1,USD,-
IR,INGERSOLL RAND INC,Industrials,Equity,"24,670,792.29",0.06,"24,670,792.29","281,341.00",87.69,United States,NYSE,USD,1,USD,-
EQT,EQT CORP,Energy,Equity,"24,644,189.30",0.06,"24,644,189.30","427,109.00",57.7,United States,NYSE,USD,1,USD,-
XYZ,BLOCK INC CLASS A,Financials,Equity,"24,542,893.18",0.05,"24,542,893.18","382,169.00",64.22,United States,NYSE,USD,1,USD,-
ACGL,ARCH CAPITAL GROUP LTD,Financials,Equity,"24,512,118.20",0.05,"24,512,118.20","252,442.00",97.1,United States,NASDAQ,USD,1,USD,-
RKLB,ROCKET LAB CORP,Industrials,Equity,"24,494,335.14",0.05,"24,494,335.14","346,847.00",70.62,United States,NASDAQ,USD,1,USD,-
PRU,PRUDENTIAL FINANCIAL INC,Financials,Equity,"24,373,898.48",0.05,"24,373,898.48","247,501.00",98.48,United States,NYSE,USD,1,USD,-
DDOG,DATADOG INC CLASS A,Information Technology,Equity,"24,317,002.24",0.05,"24,317,002.24","220,903.00",110.08,United States,NASDAQ,USD,1,USD,-
MTB,M&T BANK CORP,Financials,Equity,"24,060,419.12",0.05,"24,060,419.12","108,728.00",221.29,United States,NYSE,USD,1,USD,-
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,Equity,"24,007,522.59",0.05,"24,007,522.59","325,173.00",73.83,United States,NASDAQ,USD,1,USD,-
RMD,RESMED INC,Health Care,Equity,"23,819,706.22",0.05,"23,819,706.22","103,447.00",230.26,United States,NYSE,USD,1,USD,-
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,"23,777,748.96",0.05,"23,777,748.96","913,124.00",26.04,United States,NASDAQ,USD,1,USD,-
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,Equity,"23,634,419.10",0.05,"23,634,419.10","338,505.00",69.82,United States,NYSE,USD,1,USD,-
HBAN,HUNTINGTON BANCSHARES INC,Financials,Equity,"23,625,462.96",0.05,"23,625,462.96","1,421,508.00",16.62,United States,NASDAQ,USD,1,USD,-
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,"23,609,745.00",0.05,"23,609,745.00","200,934.00",117.5,United States,NYSE,USD,1,USD,-
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,Equity,"23,423,493.15",0.05,"23,423,493.15","944,115.00",24.81,United States,NYSE,USD,1,USD,-
IRM,IRON MOUNTAIN INC,Real Estate,Equity,"23,372,067.64",0.05,"23,372,067.64","208,903.00",111.88,United States,NYSE,USD,1,USD,-
KVUE,KENVUE INC,Consumer Staples,Equity,"23,125,310.46",0.05,"23,125,310.46","1,339,821.00",17.26,United States,NYSE,USD,1,USD,-
HAL,HALLIBURTON,Energy,Equity,"22,929,977.07",0.05,"22,929,977.07","593,887.00",38.61,United States,NYSE,USD,1,USD,-
OTIS,OTIS WORLDWIDE CORP,Industrials,Equity,"22,783,820.41",0.05,"22,783,820.41","278,633.00",81.77,United States,NYSE,USD,1,USD,-
WAT,WATERS CORP,Health Care,Equity,"22,725,327.24",0.05,"22,725,327.24","69,993.00",324.68,United States,NYSE,USD,1,USD,-
JBL,JABIL INC,Information Technology,Equity,"22,709,756.16",0.05,"22,709,756.16","74,368.00",305.37,United States,NYSE,USD,1,USD,-
KMB,KIMBERLY CLARK CORP,Consumer Staples,Equity,"22,652,313.60",0.05,"22,652,313.60","234,496.00",96.6,United States,NASDAQ,USD,1,USD,-
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,Equity,"22,582,089.60",0.05,"22,582,089.60","302,912.00",74.55,United States,NASDAQ,USD,1,USD,-
CCL,CARNIVAL CORP,Consumer Discretionary,Equity,"22,533,693.75",0.05,"22,533,693.75","812,025.00",27.75,United States,NYSE,USD,1,USD,-
INSM,INSMED INC,Health Care,Equity,"22,400,459.40",0.05,"22,400,459.40","148,210.00",151.14,United States,NASDAQ,USD,1,USD,-
FISV,FISERV INC,Financials,Equity,"22,265,477.91",0.05,"22,265,477.91","378,729.00",58.79,United States,NASDAQ,USD,1,USD,-
XYL,XYLEM INC,Industrials,Equity,"22,246,467.90",0.05,"22,246,467.90","172,654.00",128.85,United States,NYSE,USD,1,USD,-
CBOE,CBOE GLOBAL MARKETS INC,Financials,Equity,"22,162,740.60",0.05,"22,162,740.60","73,802.00",300.3,United States,Cboe BZX,USD,1,USD,-
TPR,TAPESTRY INC,Consumer Discretionary,Equity,"21,869,825.16",0.05,"21,869,825.16","145,828.00",149.97,United States,NYSE,USD,1,USD,-
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"21,854,302.40",0.05,"21,854,302.40","229,562.00",95.2,United States,NASDAQ,USD,1,USD,-
DTE,DTE ENERGY,Utilities,Equity,"21,638,389.41",0.05,"21,638,389.41","146,691.00",147.51,United States,NYSE,USD,1,USD,-
FTI,TECHNIPFMC PLC,Energy,Equity,"21,581,254.05",0.05,"21,581,254.05","287,635.00",75.03,United States,NYSE,USD,1,USD,-
VICI,VICI PPTYS INC,Real Estate,Equity,"21,528,080.32",0.05,"21,528,080.32","759,904.00",28.33,United States,NYSE,USD,1,USD,-
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"21,479,736.56",0.05,"21,479,736.56","32,744.00",655.99,United States,NYSE,USD,1,USD,-
AEE,AMEREN CORP,Utilities,Equity,"21,284,700.48",0.05,"21,284,700.48","190,416.00",111.78,United States,NYSE,USD,1,USD,-
ATO,ATMOS ENERGY CORP,Utilities,Equity,"21,276,393.25",0.05,"21,276,393.25","113,323.00",187.75,United States,NYSE,USD,1,USD,-
DOV,DOVER CORP,Industrials,Equity,"20,947,724.28",0.05,"20,947,724.28","95,547.00",219.24,United States,NYSE,USD,1,USD,-
CPRT,COPART INC,Industrials,Equity,"20,747,601.00",0.05,"20,747,601.00","623,988.00",33.25,United States,NASDAQ,USD,1,USD,-
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,Equity,"20,724,645.50",0.05,"20,724,645.50","148,298.00",139.75,United States,NYSE,USD,1,USD,-
DVN,DEVON ENERGY CORP,Energy,Equity,"20,725,720.58",0.05,"20,725,720.58","438,454.00",47.27,United States,NYSE,USD,1,USD,-
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,Equity,"20,707,252.47",0.05,"20,707,252.47","342,099.00",60.53,United States,NASDAQ,USD,1,USD,-
NTRS,NORTHERN TRUST CORP,Financials,Equity,"20,681,626.95",0.05,"20,681,626.95","134,305.00",153.99,United States,NASDAQ,USD,1,USD,-
FLEX,FLEX LTD,Information Technology,Equity,"20,655,437.15",0.05,"20,655,437.15","263,765.00",78.31,United States,NASDAQ,USD,1,USD,-
PPL,PPL CORP,Utilities,Equity,"20,627,729.50",0.05,"20,627,729.50","522,221.00",39.5,United States,NYSE,USD,1,USD,-
HUBB,HUBBELL INC,Industrials,Equity,"20,594,068.08",0.05,"20,594,068.08","38,152.00",539.79,United States,NYSE,USD,1,USD,-
ON,ON SEMICONDUCTOR CORP,Information Technology,Equity,"20,532,095.06",0.05,"20,532,095.06","289,103.00",71.02,United States,NASDAQ,USD,1,USD,-
IQV,IQVIA HOLDINGS INC,Health Care,Equity,"20,520,470.88",0.05,"20,520,470.88","119,312.00",171.99,United States,NYSE,USD,1,USD,-
HSY,HERSHEY FOODS,Consumer Staples,Equity,"20,351,656.29",0.05,"20,351,656.29","102,989.00",197.61,United States,NYSE,USD,1,USD,-
PAYX,PAYCHEX INC,Industrials,Equity,"20,304,490.36",0.05,"20,304,490.36","227,323.00",89.32,United States,NASDAQ,USD,1,USD,-
DOW,DOW INC,Materials,Equity,"20,203,527.33",0.05,"20,203,527.33","503,703.00",40.11,United States,NYSE,USD,1,USD,-
Q,QNITY ELECTRONICS INC,Information Technology,Equity,"19,955,685.96",0.04,"19,955,685.96","147,798.00",135.02,United States,NYSE,USD,1,USD,-
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,Equity,"19,919,174.04",0.04,"19,919,174.04","82,924.00",240.21,United States,NASDAQ,USD,1,USD,-
MTD,METTLER TOLEDO INC,Health Care,Equity,"19,828,997.37",0.04,"19,828,997.37","14,733.00","1,345.89",United States,NYSE,USD,1,USD,-
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,"19,822,712.20",0.04,"19,822,712.20","306,095.00",64.76,United States,NYSE,USD,1,USD,-
CNP,CENTERPOINT ENERGY INC,Utilities,Equity,"19,823,173.41",0.04,"19,823,173.41","463,917.00",42.73,United States,NYSE,USD,1,USD,-
FE,FIRSTENERGY CORP,Utilities,Equity,"19,751,245.00",0.04,"19,751,245.00","386,900.00",51.05,United States,NYSE,USD,1,USD,-
WTW,WILLIS TOWERS WATSON PLC,Financials,Equity,"19,514,845.56",0.04,"19,514,845.56","67,774.00",287.94,United States,NASDAQ,USD,1,USD,-
EIX,EDISON INTERNATIONAL,Utilities,Equity,"19,494,265.05",0.04,"19,494,265.05","269,295.00",72.39,United States,NYSE,USD,1,USD,-
AXON,AXON ENTERPRISE INC,Industrials,Equity,"19,268,256.14",0.04,"19,268,256.14","53,578.00",359.63,United States,NASDAQ,USD,1,USD,-
CASY,CASEYS GENERAL STORES INC,Consumer Staples,Equity,"19,221,720.00",0.04,"19,221,720.00","26,152.00",735,United States,NASDAQ,USD,1,USD,-
CW,CURTISS WRIGHT CORP,Industrials,Equity,"19,125,364.56",0.04,"19,125,364.56","26,056.00",734.01,United States,NYSE,USD,1,USD,-
RJF,RAYMOND JAMES INC,Financials,Equity,"18,973,836.97",0.04,"18,973,836.97","126,181.00",150.37,United States,NYSE,USD,1,USD,-
STLD,STEEL DYNAMICS INC,Materials,Equity,"18,919,932.24",0.04,"18,919,932.24","96,792.00",195.47,United States,NASDAQ,USD,1,USD,-
NTRA,NATERA INC,Health Care,Equity,"18,910,155.90",0.04,"18,910,155.90","93,661.00",201.9,United States,NASDAQ,USD,1,USD,-
FTAI,FTAI AVIATION LTD,Industrials,Equity,"18,783,283.50",0.04,"18,783,283.50","71,829.00",261.5,United States,NASDAQ,USD,1,USD,-
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Consumer Discretionary,Equity,"18,733,701.94",0.04,"18,733,701.94","241,694.00",77.51,Canada,NYSE,USD,1,USD,-
CPNG,COUPANG INC CLASS A,Consumer Discretionary,Equity,"18,656,663.35",0.04,"18,656,663.35","925,889.00",20.15,United States,NYSE,USD,1,USD,-
LYV,LIVE NATION ENTERTAINMENT INC,Communication,Equity,"18,623,613.60",0.04,"18,623,613.60","112,380.00",165.72,United States,NYSE,USD,1,USD,-
DG,DOLLAR GENERAL CORP,Consumer Staples,Equity,"18,576,176.12",0.04,"18,576,176.12","155,762.00",119.26,United States,NYSE,USD,1,USD,-
AWK,AMERICAN WATER WORKS INC,Utilities,Equity,"18,479,224.44",0.04,"18,479,224.44","137,484.00",134.41,United States,NYSE,USD,1,USD,-
WDAY,WORKDAY INC CLASS A,Information Technology,Equity,"18,337,566.80",0.04,"18,337,566.80","152,915.00",119.92,United States,NASDAQ,USD,1,USD,-
ES,EVERSOURCE ENERGY,Utilities,Equity,"18,314,414.84",0.04,"18,314,414.84","266,663.00",68.68,United States,NYSE,USD,1,USD,-
BIIB,BIOGEN INC,Health Care,Equity,"18,294,341.45",0.04,"18,294,341.45","103,730.00",176.37,United States,NASDAQ,USD,1,USD,-
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,Equity,"18,229,274.48",0.04,"18,229,274.48","56,632.00",321.89,United States,NASDAQ,USD,1,USD,-
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"18,161,932.70",0.04,"18,161,932.70","246,130.00",73.79,United States,NYSE,USD,1,USD,-
CINF,CINCINNATI FINANCIAL CORP,Financials,Equity,"17,899,717.44",0.04,"17,899,717.44","109,358.00",163.68,United States,NASDAQ,USD,1,USD,-
PPG,PPG INDUSTRIES INC,Materials,Equity,"17,665,680.26",0.04,"17,665,680.26","160,262.00",110.23,United States,NYSE,USD,1,USD,-
CTRA,COTERRA ENERGY INC,Energy,Equity,"17,558,448.13",0.04,"17,558,448.13","531,913.00",33.01,United States,NYSE,USD,1,USD,-
DXCM,DEXCOM INC,Health Care,Equity,"17,456,340.96",0.04,"17,456,340.96","276,558.00",63.12,United States,NASDAQ,USD,1,USD,-
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,Equity,"17,397,274.57",0.04,"17,397,274.57","374,699.00",46.43,United States,NYSE,USD,1,USD,-
UTHR,UNITED THERAPEUTICS CORP,Health Care,Equity,"17,317,347.40",0.04,"17,317,347.40","29,980.00",577.63,United States,NASDAQ,USD,1,USD,-
OMC,OMNICOM GROUP INC,Communication,Equity,"17,255,040.00",0.04,"17,255,040.00","227,040.00",76,United States,NYSE,USD,1,USD,-
RF,REGIONS FINANCIAL CORP,Financials,Equity,"17,110,746.73",0.04,"17,110,746.73","614,831.00",27.83,United States,NYSE,USD,1,USD,-
TSCO,TRACTOR SUPPLY,Consumer Discretionary,Equity,"17,088,620.80",0.04,"17,088,620.80","376,070.00",45.44,United States,NASDAQ,USD,1,USD,-
MKL,MARKEL GROUP INC,Financials,Equity,"17,082,329.31",0.04,"17,082,329.31","8,763.00","1,949.37",United States,NYSE,USD,1,USD,-
TPL,TEXAS PACIFIC LAND CORP,Energy,Equity,"17,013,384.94",0.04,"17,013,384.94","40,822.00",416.77,United States,NYSE,USD,1,USD,-
XPO,XPO INC,Industrials,Equity,"17,009,126.25",0.04,"17,009,126.25","80,175.00",212.15,United States,NYSE,USD,1,USD,-
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,Equity,"17,000,608.95",0.04,"17,000,608.95","100,269.00",169.55,United States,NYSE,USD,1,USD,-
PHM,PULTEGROUP INC,Consumer Discretionary,Equity,"16,910,831.50",0.04,"16,910,831.50","138,898.00",121.75,United States,NYSE,USD,1,USD,-
HUM,HUMANA INC,Health Care,Equity,"16,880,077.42",0.04,"16,880,077.42","85,154.00",198.23,United States,NYSE,USD,1,USD,-
CMS,CMS ENERGY CORP,Utilities,Equity,"16,864,945.65",0.04,"16,864,945.65","214,977.00",78.45,United States,NYSE,USD,1,USD,-
WWD,WOODWARD INC,Industrials,Equity,"16,838,323.71",0.04,"16,838,323.71","42,177.00",399.23,United States,NASDAQ,USD,1,USD,-
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,Equity,"16,829,639.60",0.04,"16,829,639.60","76,415.00",220.24,United States,NASDAQ,USD,1,USD,-
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,"16,782,573.60",0.04,"16,782,573.60","31,860.00",526.76,United States,NASDAQ,USD,1,USD,-
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,Equity,"16,756,404.40",0.04,"16,756,404.40","105,752.00",158.45,United States,NYSE,USD,1,USD,-
RVMD,REVOLUTION MEDICINES INC,Health Care,Equity,"16,658,040.80",0.04,"16,658,040.80","122,216.00",136.3,United States,NASDAQ,USD,1,USD,-
FICO,FAIR ISAAC CORP,Information Technology,Equity,"16,563,058.68",0.04,"16,563,058.68","16,548.00","1,000.91",United States,NYSE,USD,1,USD,-
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,Equity,"16,545,592.00",0.04,"16,545,592.00","100,520.00",164.6,United States,NYSE,USD,1,USD,-
VRSK,VERISK ANALYTICS INC,Industrials,Equity,"16,542,413.41",0.04,"16,542,413.41","98,543.00",167.87,United States,NASDAQ,USD,1,USD,-
EQR,EQUITY RESIDENTIAL REIT,Real Estate,Equity,"16,274,331.24",0.04,"16,274,331.24","267,758.00",60.78,United States,NYSE,USD,1,USD,-
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,"16,159,887.60",0.04,"16,159,887.60","83,505.00",193.52,United States,NYSE,USD,1,USD,-
CHD,CHURCH AND DWIGHT INC,Consumer Staples,Equity,"16,163,177.55",0.04,"16,163,177.55","170,085.00",95.03,United States,NYSE,USD,1,USD,-
VRSN,VERISIGN INC,Information Technology,Equity,"16,147,694.16",0.04,"16,147,694.16","59,489.00",271.44,United States,NASDAQ,USD,1,USD,-
EFX,EQUIFAX INC,Industrials,Equity,"16,102,989.79",0.04,"16,102,989.79","86,357.00",186.47,United States,NYSE,USD,1,USD,-
MTZ,MASTEC INC,Industrials,Equity,"15,986,232.60",0.04,"15,986,232.60","43,732.00",365.55,United States,NYSE,USD,1,USD,-
NI,NISOURCE INC,Utilities,Equity,"15,961,215.27",0.04,"15,961,215.27","338,233.00",47.19,United States,NYSE,USD,1,USD,-
